589,LARA,Male,South,DELHI,110022,INDIVIDUAL,AADHAR,5.94E+11,Residential,11,19-11-2021,28-10-2021,19-12-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
590,KRIS,Male,South,DELHI,110022,JOINT,VOTER_ID,99988,Residential,3,05-01-2021,24-04-2021,05-02-2021,Approved,2456,RAHUL SINGH,Installation pending
591,NOEL,Male,South,DELHI,110041,INDIVIDUAL,PAN,5027469,Residential,12,23-05-2021,02-09-2021,23-06-2021,Approved,2456,RAHUL SINGH,Installation pending
592,LOU,Male,South,DELHI,110062,INDIVIDUAL,AADHAR,5.66E+11,Residential,2,23-05-2021,07-11-2021,23-06-2021,Pending,1460,HEM CHAND,Documents verification in progress
593,DEVIN,Male,South,DELHI,110006,INDIVIDUAL,PAN,9266757,Commerical,4,28-09-2021,30-07-2021,28-10-2021,Approved,2456,RAHUL SINGH,Installation pending
594,MARIANNE,Male,South,DELHI,110041,INDIVIDUAL,AADHAR,5.22E+11,Residential,3,24-03-2021,24-12-2021,24-04-2021,Approved,1460,HEM CHAND,Installation pending
595,CALVIN,Male,South,DELHI,110043,INDIVIDUAL,VOTER_ID,95426,Commerical,9,16-08-2021,06-12-2021,16-09-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
596,MEG,Male,South,DELHI,110026,INDIVIDUAL,AADHAR,2.92E+11,Commerical,6,20-07-2021,20-09-2021,20-08-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
597,CHRISTY,Male,South,DELHI,110032,INDIVIDUAL,VOTER_ID,80068,Commerical,8,12-09-2021,18-05-2021,12-10-2021,Pending,1460,HEM CHAND,Documents verification in progress
598,MARISOL,Male,South,DELHI,110052,INDIVIDUAL,VOTER_ID,81572,Commerical,3,02-08-2021,25-07-2021,02-09-2021,Approved,4510,VINOD GUPTA,Installation pending
599,RACHAEL,Male,South,DELHI,110013,INDIVIDUAL,PASSPORT,797085932,Commerical,3,07-10-2021,12-05-2021,07-11-2021,Approved,2456,RAHUL SINGH,Installation pending
600,GABRIELA,Male,South,DELHI,110010,INDIVIDUAL,PAN,3929296,Commerical,9,30-06-2021,04-09-2021,30-07-2021,Approved,4510,VINOD GUPTA,Installation pending
601,LANCE,Male,South,DELHI,110042,INDIVIDUAL,VOTER_ID,75003,Residential,1,24-11-2021,15-04-2021,24-12-2021,Approved,1460,HEM CHAND,Installation pending
602,NATE,Male,South,DELHI,110035,INDIVIDUAL,AADHAR,7.69E+11,Commerical,2,31-05-2021,,30-06-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
603,MINDY,Male,South,DELHI,110025,INDIVIDUAL,PAN,3887159,Commerical,9,22-02-2021,,22-03-2021,Pending,1460,HEM CHAND,Documents verification in progress
604,GIOVANNI,Male,South,DELHI,110010,JOINT,AADHAR,8.60E+11,Commerical,11,20-06-2021,,20-07-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
605,ALLAN,Male,South,DELHI,110027,INDIVIDUAL,PAN,6972341,Commerical,12,06-11-2021,06-12-2021,06-12-2021,Approved,1311,Sudhanshu Gupta,Installation pending
606,TYRONE,Male,South,DELHI,110006,INDIVIDUAL,PAN,4481114,Commerical,7,20-08-2021,20-09-2021,20-09-2021,Approved,2456,RAHUL SINGH,Installation pending
607,KARL,Male,South,DELHI,110053,INDIVIDUAL,AADHAR,1.24E+11,Residential,7,09-01-2021,18-05-2021,09-02-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
608,GUY,Male,South,DELHI,110059,INDIVIDUAL,AADHAR,6.77E+11,Commerical,2,03-04-2021,25-07-2021,03-05-2021,Pending,1460,HEM CHAND,Documents verification in progress
609,MARSHA,Male,South,DELHI,110050,JOINT,PAN,4283410,Residential,5,06-03-2021,12-05-2021,06-04-2021,Pending,1460,HEM CHAND,Documents verification in progress
610,WARREN,Male,South,DELHI,110022,INDIVIDUAL,AADHAR,9.17E+11,Commerical,2,17-07-2021,04-09-2021,17-08-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
611,KELVIN,Male,South,DELHI,110057,INDIVIDUAL,VOTER_ID,91096,Residential,12,01-04-2021,15-04-2021,01-05-2021,Pending,1678,Manoj Pandey,Documents verification in progress
612,JENNIE,Male,South,DELHI,110065,INDIVIDUAL,PASSPORT,154652846,Commerical,5,18-04-2021,18-05-2021,18-05-2021,Approved,2456,RAHUL SINGH,Installation pending
613,MITCHELL,Male,South,DELHI,110031,INDIVIDUAL,AADHAR,1.19E+11,Residential,8,25-06-2021,25-07-2021,25-07-2021,Approved,4510,VINOD GUPTA,Installation pending
614,KAYLA,Male,South,DELHI,110021,INDIVIDUAL,PASSPORT,490883811,Residential,3,12-04-2021,12-05-2021,12-05-2021,Approved,1311,Sudhanshu Gupta,Installation pending
615,JAMAL,Male,South,DELHI,110062,INDIVIDUAL,AADHAR,8.91E+11,Commerical,4,19-04-2021,30-05-2021,19-05-2021,Pending,1678,Manoj Pandey,Documents verification in progress
616,NICOLÁS,Male,South,DELHI,110034,INDIVIDUAL,VOTER_ID,90405,Commerical,2,01-06-2021,11-08-2021,01-07-2021,Pending,1460,HEM CHAND,Documents verification in progress
617,AUSTIN,Male,South,DELHI,110009,INDIVIDUAL,VOTER_ID,83788,Residential,7,26-03-2021,09-04-2021,26-04-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
618,MOHAMED,Male,South,DELHI,110007,INDIVIDUAL,PAN,7060393,Residential,9,04-08-2021,04-09-2021,04-09-2021,Approved,2456,RAHUL SINGH,Installation pending
619,KARLA,Male,South,DELHI,110023,INDIVIDUAL,PAN,5131060,Commerical,5,15-03-2021,15-04-2021,15-04-2021,Approved,1678,Manoj Pandey,Installation pending
620,GERARD,Male,South,DELHI,110041,INDIVIDUAL,PASSPORT,683615137,Residential,9,11-03-2021,27-05-2021,11-04-2021,Pending,1460,HEM CHAND,Documents verification in progress
621,DEANNA,Male,South,DELHI,110009,JOINT,AADHAR,1.25E+11,Residential,1,02-11-2021,04-07-2021,02-12-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
622,KAY,Male,South,DELHI,110027,INDIVIDUAL,AADHAR,9.10E+11,Commerical,12,05-10-2021,13-08-2021,05-11-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
623,JUNIOR,Male,South,DELHI,110025,INDIVIDUAL,AADHAR,2.42E+11,Residential,11,21-09-2021,14-02-2021,21-10-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
624,FREDDY,Male,South,DELHI,110031,INDIVIDUAL,VOTER_ID,97002,Residential,3,09-04-2021,25-04-2021,09-05-2021,Pending,1678,Manoj Pandey,Documents verification in progress
625,ERICK,Male,South,DELHI,110024,INDIVIDUAL,PASSPORT,974305428,Commerical,10,07-11-2021,07-12-2021,07-12-2021,Approved,2456,RAHUL SINGH,Installation pending
626,MIMI,Male,South,DELHI,110062,INDIVIDUAL,PAN,3827418,Commerical,10,12-12-2021,12-01-2022,12-01-2022,Approved,1460,HEM CHAND,Installation pending
627,NORMA,Male,South,DELHI,110004,INDIVIDUAL,PASSPORT,505946061,Commerical,8,30-04-2021,30-05-2021,30-05-2021,Approved,1311,Sudhanshu Gupta,Installation pending
628,MARITZA,Male,South,DELHI,110012,INDIVIDUAL,AADHAR,7.46E+11,Commerical,3,30-04-2021,30-05-2021,30-05-2021,Approved,1460,HEM CHAND,Installation pending
629,HAROLD,Male,South,DELHI,110013,INDIVIDUAL,VOTER_ID,94478,Residential,2,13-10-2021,31-01-2022,13-11-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
630,SHELLY,Male,South,DELHI,110001,JOINT,PAN,9488588,Commerical,9,01-02-2021,10-07-2021,01-03-2021,Pending,1460,HEM CHAND,Documents verification in progress
631,CARLY,Male,South,DELHI,110039,JOINT,PASSPORT,272814283,Residential,2,25-02-2021,07-10-2021,25-03-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
632,RHONDA,Male,South,DELHI,110003,INDIVIDUAL,VOTER_ID,88806,Residential,9,11-07-2021,11-08-2021,11-08-2021,Approved,1678,Manoj Pandey,Installation pending
633,ALANA,Male,South,DELHI,110062,JOINT,VOTER_ID,89058,Commerical,3,09-03-2021,09-04-2021,09-04-2021,Approved,1311,Sudhanshu Gupta,Installation pending
634,DOMINICK,Male,South,DELHI,110058,INDIVIDUAL,AADHAR,9.60E+11,Residential,4,21-08-2021,,21-09-2021,Pending,1460,HEM CHAND,Documents verification in progress
635,ANASTASIA,Male,South,DELHI,110033,INDIVIDUAL,VOTER_ID,93660,Residential,2,02-01-2021,02-02-2021,02-02-2021,Approved,1678,Manoj Pandey,Installation pending
636,AIMEE,Male,South,DELHI,110029,INDIVIDUAL,VOTER_ID,79432,Commerical,2,23-07-2021,23-08-2021,23-08-2021,Approved,1311,Sudhanshu Gupta,Installation pending
637,VICKI,Male,South,DELHI,110025,INDIVIDUAL,PASSPORT,251289412,Residential,12,27-04-2021,27-05-2021,27-05-2021,Approved,1678,Manoj Pandey,Installation pending
638,MARGARITA,Male,South,DELHI,110019,INDIVIDUAL,PAN,7911580,Residential,1,04-06-2021,04-07-2021,04-07-2021,Approved,4510,VINOD GUPTA,Installation pending
639,MANDY,Male,South,DELHI,110065,INDIVIDUAL,PAN,3139261,Commerical,12,24-10-2021,,24-11-2021,Pending,1460,HEM CHAND,Documents verification in progress
640,DARRYL,Male,South,DELHI,110040,INDIVIDUAL,PASSPORT,439434015,Commerical,9,16-11-2021,,16-12-2021,Pending,1678,Manoj Pandey,Documents verification in progress
641,DARLENE,Male,South,DELHI,110045,INDIVIDUAL,VOTER_ID,74355,Residential,7,31-07-2021,,31-08-2021,Pending,1460,HEM CHAND,Documents verification in progress
642,RANDI,Male,South,DELHI,110021,JOINT,PAN,5644869,Residential,12,13-07-2021,13-08-2021,13-08-2021,Approved,2456,RAHUL SINGH,Installation pending
643,MOHAMMED,Male,South,DELHI,110032,JOINT,PAN,5878623,Commerical,12,14-01-2021,14-02-2021,14-02-2021,Approved,1311,Sudhanshu Gupta,Installation pending
644,LENNY,Male,South,DELHI,110020,INDIVIDUAL,PASSPORT,674635216,Residential,3,14-07-2021,,14-08-2021,Pending,1678,Manoj Pandey,Documents verification in progress
645,ROMAN,Male,South,DELHI,110009,INDIVIDUAL,PASSPORT,317702112,Residential,8,25-03-2021,25-04-2021,25-04-2021,Approved,1678,Manoj Pandey,Installation pending
646,BERNARD,Male,South,DELHI,110019,INDIVIDUAL,AADHAR,7.53E+11,Residential,4,05-05-2021,,05-06-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
647,FRANCINE,Male,South,DELHI,110039,INDIVIDUAL,AADHAR,7.52E+11,Residential,11,16-10-2021,,16-11-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
648,JUNE,Male,South,DELHI,110063,INDIVIDUAL,PAN,7027440,Residential,11,18-11-2021,,18-12-2021,Pending,1678,Manoj Pandey,Documents verification in progress
649,DAMIAN,Male,South,DELHI,110015,INDIVIDUAL,PASSPORT,109920448,Residential,8,18-03-2021,,18-04-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
650,SOFIA,Male,South,DELHI,110047,INDIVIDUAL,PAN,5643954,Residential,2,09-12-2021,,09-01-2022,Pending,1678,Manoj Pandey,Documents verification in progress
651,XAVIER,Male,South,DELHI,110039,INDIVIDUAL,PAN,8281241,Commerical,11,31-07-2021,,31-08-2021,Pending,1678,Manoj Pandey,Documents verification in progress
652,ORLANDO,Male,South,DELHI,110043,JOINT,AADHAR,6.93E+11,Residential,3,24-12-2021,,24-01-2022,Pending,2456,RAHUL SINGH,Documents verification in progress
653,ZOE,Male,South,DELHI,110044,INDIVIDUAL,VOTER_ID,93840,Commerical,5,25-03-2021,,25-04-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
654,LEIGH,Male,South,DELHI,110050,INDIVIDUAL,VOTER_ID,89028,Commerical,9,12-01-2021,,12-02-2021,Pending,1460,HEM CHAND,Documents verification in progress
655,KURT,Male,South,DELHI,110050,INDIVIDUAL,AADHAR,4.45E+11,Residential,3,30-06-2021,,30-07-2021,Pending,1460,HEM CHAND,Documents verification in progress
656,TERRI,Male,South,DELHI,110043,INDIVIDUAL,VOTER_ID,99455,Residential,9,08-07-2021,,08-08-2021,Pending,1460,HEM CHAND,Documents verification in progress
657,NATHANIEL,Male,South,DELHI,110032,INDIVIDUAL,PAN,5180337,Commerical,8,05-11-2021,,05-12-2021,Pending,1460,HEM CHAND,Documents verification in progress
658,STEFAN,Male,South,DELHI,110038,INDIVIDUAL,AADHAR,9.16E+11,Residential,4,14-12-2021,,14-01-2022,Pending,1460,HEM CHAND,Documents verification in progress
659,LENA,Male,South,DELHI,110007,INDIVIDUAL,AADHAR,8.78E+11,Commerical,10,24-05-2021,,24-06-2021,Pending,1460,HEM CHAND,Documents verification in progress
660,TASHA,Male,South,DELHI,110049,INDIVIDUAL,PAN,9682524,Commerical,1,21-11-2021,,21-12-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
661,RENE,Male,South,DELHI,110036,JOINT,AADHAR,8.15E+11,Residential,11,30-07-2021,,30-08-2021,Pending,1460,HEM CHAND,Documents verification in progress
662,ELISE,Male,South,DELHI,110041,JOINT,PAN,7441386,Commerical,12,04-03-2021,,04-04-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
663,JASMIN,Male,South,DELHI,110007,INDIVIDUAL,AADHAR,8.70E+11,Commerical,10,08-01-2021,,08-02-2021,Pending,4510,VINOD GUPTA,Documents verification in progress
664,MARTA,Male,South,DELHI,110014,JOINT,PASSPORT,778597061,Residential,1,05-05-2021,,05-06-2021,Pending,2456,RAHUL SINGH,Documents verification in progress
665,GERALD,Male,South,DELHI,110043,INDIVIDUAL,VOTER_ID,81393,Residential,3,08-08-2021,,08-09-2021,Pending,1311,Sudhanshu Gupta,Documents verification in progress
666,SHANA,Male,South,DELHI,110059,INDIVIDUAL,PAN,7103941,Commerical,11,17-02-2021,,17-03-2021,Pending,1460,HEM CHAND,Documents verification in progress
667,AISHA,Male,South,DELHI,110018,INDIVIDUAL,PASSPORT,126548689,Residential,6,15-11-2021,15-12-2021,15-12-2021,Approved,1460,HEM CHAND,Installation pending
668,KAT,Male,South,DELHI,110040,INDIVIDUAL,PASSPORT,345820973,Residential,12,12-04-2021,12-05-2021,12-05-2021,Approved,1460,HEM CHAND,Installation pending
669,PATRICE,Male,South,DELHI,110016,INDIVIDUAL,AADHAR,1.23E+11,Residential,9,03-05-2021,03-06-2021,03-06-2021,Approved,4510,VINOD GUPTA,Installation pending
670,GREGG,Male,South,DELHI,110035,INDIVIDUAL,PAN,8629566,Residential,10,19-10-2021,19-11-2021,19-11-2021,Approved,2456,RAHUL SINGH,Installation pending
671,SILVIA,Male,South,DELHI,110057,INDIVIDUAL,AADHAR,2.18E+11,Residential,5,31-12-2021,31-01-2022,31-01-2022,Approved,4510,VINOD GUPTA,Installation pending
672,PIERRE,Male,South,DELHI,110037,INDIVIDUAL,AADHAR,4.52E+11,Commerical,9,10-06-2021,10-07-2021,10-07-2021,Approved,4510,VINOD GUPTA,Installation pending
673,DEIRDRE,Male,South,DELHI,110047,JOINT,VOTER_ID,75600,Residential,5,07-09-2021,07-10-2021,07-10-2021,Approved,4510,VINOD GUPTA,Installation pending
674,KATY,Male,South,DELHI,110005,JOINT,AADHAR,9.24E+11,Residential,9,25-06-2021,25-07-2021,25-07-2021,Approved,1460,HEM CHAND,Installation pending
675,ALVIN,Male,South,DELHI,110033,INDIVIDUAL,PASSPORT,448892150,Commerical,8,31-12-2021,31-01-2022,31-01-2022,Connection Released,2456,RAHUL SINGH,Installation completed
676,JERMAINE,Male,South,DELHI,110019,INDIVIDUAL,VOTER_ID,82836,Residential,1,12-06-2021,12-07-2021,12-07-2021,Connection Released,2456,RAHUL SINGH,Installation completed
677,JANELLE,Male,South,DELHI,110034,INDIVIDUAL,AADHAR,7.71E+11,Commerical,3,09-05-2021,09-06-2021,09-06-2021,Connection Released,4510,VINOD GUPTA,Installation completed
678,TEDDY,Male,South,DELHI,110052,INDIVIDUAL,PAN,2027756,Commerical,2,22-05-2021,22-06-2021,22-06-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
679,AMIT,Male,South,DELHI,110059,INDIVIDUAL,PASSPORT,194396176,Residential,12,31-01-2021,28-02-2021,28-02-2021,Connection Released,4510,VINOD GUPTA,Installation completed
680,JO,Male,South,DELHI,110043,INDIVIDUAL,AADHAR,1.65E+11,Commerical,12,02-02-2021,02-03-2021,02-03-2021,Connection Released,1460,HEM CHAND,Installation completed
681,BORIS,Male,South,DELHI,110058,INDIVIDUAL,VOTER_ID,91928,Residential,7,11-06-2021,11-07-2021,11-07-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
682,CHRISSY,Male,South,DELHI,110032,INDIVIDUAL,PAN,4363373,Residential,10,30-01-2021,28-02-2021,28-02-2021,Connection Released,4510,VINOD GUPTA,Installation completed
683,ZACK,Male,South,DELHI,110012,JOINT,PASSPORT,614392681,Residential,11,11-07-2021,11-08-2021,11-08-2021,Connection Released,1460,HEM CHAND,Installation completed
684,CHLOE,Male,South,DELHI,110015,INDIVIDUAL,AADHAR,3.33E+11,Residential,12,30-05-2021,30-06-2021,30-06-2021,Connection Released,1678,Manoj Pandey,Installation completed
685,ROBERTA,Male,South,DELHI,110006,INDIVIDUAL,VOTER_ID,76977,Commerical,7,27-05-2021,27-06-2021,27-06-2021,Connection Released,2456,RAHUL SINGH,Installation completed
686,KAREEM,Male,South,DELHI,110011,INDIVIDUAL,PAN,2082395,Residential,3,25-06-2021,25-07-2021,25-07-2021,Connection Released,1460,HEM CHAND,Installation completed
687,PAULINE,Male,South,DELHI,110039,INDIVIDUAL,VOTER_ID,86545,Residential,10,24-08-2021,24-05-2021,24-09-2021,Approved,1311,Sudhanshu Gupta,Installation pending
688,SUNNY,Male,South,DELHI,110012,INDIVIDUAL,AADHAR,1.03E+11,Commerical,5,08-08-2021,30-01-2022,08-09-2021,Approved,2456,RAHUL SINGH,Installation pending
689,MARCOS,Male,South,DELHI,110050,INDIVIDUAL,VOTER_ID,77016,Commerical,6,18-09-2021,05-09-2021,18-10-2021,Approved,1460,HEM CHAND,Installation pending
690,BRENT,Male,South,DELHI,110060,INDIVIDUAL,PASSPORT,938884553,Commerical,5,06-05-2021,13-04-2021,06-06-2021,Approved,1460,HEM CHAND,Installation pending
691,ROSIE,Male,South,DELHI,110031,INDIVIDUAL,PAN,3486415,Commerical,5,24-04-2021,23-08-2021,24-05-2021,Connection Released,1678,Manoj Pandey,Installation completed
692,IGOR,Male,South,DELHI,110048,JOINT,PAN,2843926,Residential,11,30-12-2021,15-10-2021,30-01-2022,Connection Released,2456,RAHUL SINGH,Installation completed
693,SPENCER,Male,South,DELHI,110020,JOINT,PASSPORT,197566097,Commerical,4,05-08-2021,09-01-2022,05-09-2021,Connection Released,4510,VINOD GUPTA,Installation completed
694,TAMIKA,Male,South,DELHI,110054,INDIVIDUAL,AADHAR,2.31E+11,Residential,8,05-04-2021,17-05-2021,05-05-2021,Approved,2456,RAHUL SINGH,Installation pending
695,AMELIA,Male,South,DELHI,110022,JOINT,AADHAR,1.44E+11,Commerical,9,20-11-2021,25-01-2022,20-12-2021,Approved,1460,HEM CHAND,Installation pending
696,MARJORIE,Male,South,DELHI,110063,INDIVIDUAL,AADHAR,9.69E+11,Residential,9,13-03-2021,26-04-2021,13-04-2021,Connection Released,2456,RAHUL SINGH,Installation completed
697,KRISTA,Male,South,DELHI,110023,INDIVIDUAL,AADHAR,6.22E+11,Residential,7,23-07-2021,18-06-2021,23-08-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
698,LUCAS,Male,South,DELHI,110007,INDIVIDUAL,AADHAR,8.04E+11,Residential,6,15-09-2021,08-07-2021,15-10-2021,Connection Released,4510,VINOD GUPTA,Installation completed
699,BRADLEY,Male,South,DELHI,110036,INDIVIDUAL,AADHAR,8.41E+11,Commerical,2,20-02-2021,07-09-2021,20-03-2021,Approved,1460,HEM CHAND,Installation pending
700,JEANINE,Male,South,DELHI,110041,INDIVIDUAL,PASSPORT,556764885,Residential,8,15-09-2021,29-12-2021,15-10-2021,Approved,1311,Sudhanshu Gupta,Installation pending
701,HILARY,Male,South,DELHI,110020,INDIVIDUAL,VOTER_ID,82037,Commerical,1,09-12-2021,01-02-2021,09-01-2022,Connection Released,1678,Manoj Pandey,Installation completed
702,KRISTY,Male,South,DELHI,110009,INDIVIDUAL,PAN,6072479,Residential,6,17-04-2021,30-11-2021,17-05-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
703,TERRENCE,Male,South,DELHI,110032,INDIVIDUAL,PAN,7934359,Residential,4,25-12-2021,04-02-2021,25-01-2022,Connection Released,1678,Manoj Pandey,Installation completed
704,YESENIA,Male,South,DELHI,110064,JOINT,PAN,5303946,Residential,6,26-03-2021,01-02-2022,26-04-2021,Connection Released,2456,RAHUL SINGH,Installation completed
705,GLADYS,Male,South,DELHI,110012,JOINT,PAN,8872433,Commerical,12,18-05-2021,07-12-2021,18-06-2021,Connection Released,2456,RAHUL SINGH,Installation completed
706,DOMINIC,Male,South,DELHI,110024,INDIVIDUAL,VOTER_ID,88942,Residential,2,08-06-2021,19-05-2021,08-07-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
707,ALLIE,Male,South,DELHI,110063,INDIVIDUAL,AADHAR,3.04E+11,Residential,7,07-08-2021,24-07-2021,07-09-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
708,BLAKE,Male,South,DELHI,110016,INDIVIDUAL,PASSPORT,447141079,Residential,6,28-10-2021,30-11-2021,28-11-2021,Approved,2456,RAHUL SINGH,Installation pending
709,BRIANNA,Male,South,DELHI,110011,INDIVIDUAL,PASSPORT,203665347,Commerical,12,15-03-2021,20-08-2021,15-04-2021,Approved,1311,Sudhanshu Gupta,Installation pending
710,KERRI,Male,South,DELHI,110044,INDIVIDUAL,AADHAR,9.97E+11,Residential,1,22-02-2021,02-01-2022,22-03-2021,Approved,2456,RAHUL SINGH,Installation pending
711,BENNY,Male,South,DELHI,110037,INDIVIDUAL,PAN,2005246,Residential,5,26-02-2021,28-01-2022,26-03-2021,Approved,1460,HEM CHAND,Installation pending
712,CLARA,Male,South,DELHI,110015,INDIVIDUAL,PASSPORT,799158675,Commerical,5,29-11-2021,22-08-2021,29-12-2021,Connection Released,1460,HEM CHAND,Installation completed
713,IVY,Male,South,DELHI,110010,INDIVIDUAL,PAN,8096367,Commerical,10,01-01-2021,21-07-2021,01-02-2021,Connection Released,4510,VINOD GUPTA,Installation completed
714,ROXANNE,Male,South,DELHI,110002,JOINT,AADHAR,5.01E+11,Commerical,9,30-10-2021,03-01-2022,30-11-2021,Connection Released,4510,VINOD GUPTA,Installation completed
715,GUSTAVO,Male,South,DELHI,110063,INDIVIDUAL,AADHAR,9.02E+11,Residential,4,09-04-2021,04-03-2021,09-05-2021,Approved,4510,VINOD GUPTA,Installation pending
716,MONA,Male,South,DELHI,110013,INDIVIDUAL,PAN,5994904,Commerical,3,20-10-2021,11-10-2021,20-11-2021,Approved,1460,HEM CHAND,Installation pending
717,GISELLE,Male,South,DELHI,110045,INDIVIDUAL,VOTER_ID,95021,Residential,12,04-01-2021,04-09-2021,04-02-2021,Connection Released,2456,RAHUL SINGH,Installation completed
718,MELVIN,Male,South,DELHI,110017,INDIVIDUAL,PAN,5368575,Commerical,3,01-01-2022,08-06-2021,01-02-2022,Connection Released,2456,RAHUL SINGH,Installation completed
719,VLADIMIR,Male,South,DELHI,110016,INDIVIDUAL,PASSPORT,289279459,Commerical,2,07-11-2021,23-01-2022,07-12-2021,Connection Released,1460,HEM CHAND,Installation completed
720,STAN,Male,South,DELHI,110015,INDIVIDUAL,VOTER_ID,87033,Residential,8,19-04-2021,23-07-2021,19-05-2021,Connection Released,1678,Manoj Pandey,Installation completed
721,LÉONARD,Male,South,DELHI,110025,INDIVIDUAL,VOTER_ID,97890,Commerical,12,24-06-2021,02-04-2021,24-07-2021,Connection Released,4510,VINOD GUPTA,Installation completed
722,CORINNE,Male,South,DELHI,110060,INDIVIDUAL,PAN,9782808,Residential,4,14-03-2021,05-12-2021,14-04-2021,Approved,1311,Sudhanshu Gupta,Installation pending
723,AJ,Male,South,DELHI,110048,JOINT,PAN,8530823,Commerical,9,22-11-2021,18-06-2021,22-12-2021,Approved,2456,RAHUL SINGH,Installation pending
724,NATHALIE,Male,South,DELHI,110055,JOINT,VOTER_ID,95577,Commerical,11,02-12-2021,05-11-2021,02-01-2022,Approved,4510,VINOD GUPTA,Installation pending
725,MELODY,Male,South,DELHI,110029,INDIVIDUAL,PASSPORT,558822596,Residential,4,08-07-2021,28-02-2021,08-08-2021,Approved,1311,Sudhanshu Gupta,Installation pending
726,CHRISTIE,Male,South,DELHI,110051,JOINT,PASSPORT,585672773,Residential,4,30-10-2021,14-05-2021,30-11-2021,Connection Released,1678,Manoj Pandey,Installation completed
727,MERCEDES,Male,South,DELHI,110061,INDIVIDUAL,AADHAR,6.22E+11,Commerical,6,20-07-2021,09-02-2021,20-08-2021,Connection Released,4510,VINOD GUPTA,Installation completed
728,MITCH,Male,South,DELHI,110039,INDIVIDUAL,PAN,8571173,Residential,11,02-12-2021,15-02-2021,02-01-2022,Connection Released,1311,Sudhanshu Gupta,Installation completed
729,LANA,Male,East,DELHI,110033,INDIVIDUAL,PASSPORT,207772550,Commerical,3,01-06-2021,19-06-2021,01-07-2021,Approved,1311,Sudhanshu Gupta,Installation pending
730,HILLARY,Male,East,DELHI,110014,INDIVIDUAL,PASSPORT,427747716,Commerical,8,20-10-2021,29-12-2021,20-11-2021,Approved,4510,VINOD GUPTA,Installation pending
731,JEANNETTE,Male,East,DELHI,110059,INDIVIDUAL,PAN,9050790,Residential,4,28-12-2021,15-04-2021,28-01-2022,Connection Released,1460,HEM CHAND,Installation completed
732,ALISA,Male,East,DELHI,110034,INDIVIDUAL,PASSPORT,620077226,Residential,10,22-07-2021,28-08-2021,22-08-2021,Connection Released,1311,Sudhanshu Gupta,Installation completed
733,ELLIOT,Male,East,DELHI,110048,INDIVIDUAL,VOTER_ID,93266,Commerical,4,21-06-2021,19-11-2021,21-07-2021,Connection Released,2456,RAHUL SINGH,Installation completed
734,MOSHE,Male,East,DELHI,110014,INDIVIDUAL,PAN,4669873,Commerical,5,03-12-2021,27-02-2021,03-01-2022,Connection Released,4510,VINOD GUPTA,Installation completed
735,GABRIELLA,Male,East,DELHI,110029,JOINT,VOTER_ID,77133,Residential,4,04-02-2021,17-11-2021,04-03-2021,Connection Released,2456,RAHUL SINGH,Installation completed
736,KIRK,Male,East,DELHI,110008,JOINT,VOTER_ID,96915,Residential,10,05-11-2021,27-05-2021,05-12-2021,Approved,2456,RAHUL SINGH,Installation pending
737,ANNMARIE,Male,East,DELHI,110002,INDIVIDUAL,VOTER_ID,70923,Commerical,2,24-12-2021,24-03-2021,24-01-2022,Approved,1311,Sudhanshu Gupta,Installation pending
738,NORMAN,Male,East,DELHI,110012,INDIVIDUAL,PAN,1857758,Residential,2,21-12-2021,09-07-2021,21-01-2022,Approved,2456,RAHUL SINGH,Installation pending
739,GABE,Male,East,DELHI,110013,INDIVIDUAL,VOTER_ID,88706,Commerical,12,25-12-2021,24-01-2022,25-01-2022,Approved,2456,RAHUL SINGH,Installation pending
740,JULIANA,Male,East,DELHI,110059,INDIVIDUAL,VOTER_ID,98191,Commerical,12,11-09-2021,19-04-2021,11-10-2021,Connection Released,1460,HEM CHAND,Installation completed
741,KIRSTEN,Male,East,DELHI,110011,INDIVIDUAL,AADHAR,5.05E+11,Commerical,1,04-08-2021,29-05-2021,04-09-2021,Connection Released,1460,HEM CHAND,Installation completed
